anio,ent,mun,aut,aut_her,aut_fal,civ_det,civ_her,civ_fal,vic_her,vic_fal,let,tot
2013,08,036,SD,,,3,1,1,,,1,2
2013,08,047,SD,,,,,,,,#,1
2013,08,051,SD,,,1,1,1,,,1,2
2013,08,063,SD,,,4,1,,,,0,1
2013,08,065,SD,,,,,1,,,#,1
2013,08,066,SD,,,,,,,,#,1
2013,10,005,SD,,,2,,,,,#,1
2013,10,007,SD,1,,2,1,,,,0,3
2013,10,012,SD,,,4,1,4,,,4,2
2013,10,019,SD,,1,,,2,,,#,1
2013,10,026,SD,,1,1,,2,,,#,3
2013,12,001,SM,,,,,1,,,#,3
2013,12,003,SD,,,,,1,,,#,2
2013,12,006,SD,1,,,,4,,,#,2
2013,12,007,SD,1,1,,,5,,,#,3
2013,12,011,SD,,,2,2,3,,,1.5,1
2013,12,016,SD,,,,,,1,,#,2
2013,12,017,SD,,,,,4,,,#,3
2013,12,022,SD,1,,,,7,,,#,4
2013,12,037,SD,,,,,1,,,#,1
2013,12,038,SD,2,,,,3,,,#,4
2013,12,038,SM,,,,,1,,,#,1
2013,12,040,SD,1,1,4,,3,,,#,4
2013,12,047,SD,,,,,,,,#,1
2013,12,049,SD,,,,,3,,,#,1
2013,12,054,SD,,,,,3,,,#,3
2013,12,057,SD,,,,,1,,,#,1
2013,12,058,SD,,,,,7,,,#,5
2013,12,062,SD,1,,,,,,,#,1
2013,12,066,SD,,,1,,1,,,#,1
2013,12,067,SD,,,8,,1,,,#,1
2013,12,068,SD,8,,2,1,5,,,5,5
2013,12,073,SD,1,1,,,7,,,#,5
2013,12,075,SD,,,2,,,,,#,1
2013,14,022,SD,,1,6,,2,,,#,2
2013,14,024,SD,,,,,1,,,#,1
2013,14,056,SD,1,,,,4,,,#,1
2013,14,063,SD,,,,,,,,#,1
2013,14,083,SD,,,,,,,,#,1
2013,14,087,SD,1,1,,,2,,1,#,1
2013,14,120,SM,,,,,1,,,#,1
2013,15,008,SD,,,,,,,,#,2
2013,15,066,SM,,,2,,1,,,#,1
2013,15,086,SD,,,1,1,1,,,1,1
2013,15,105,SD,,,,,4,,,#,1
2013,15,110,SD,,,,,10,,,#,1
2013,15,120,SD,,,2,,,,,#,1
2013,15,123,SD,,1,,,7,,,#,4
2013,15,123,SM,1,1,,,,,,#,1
2013,16,006,SD,1,,5,1,8,,,8,12
2013,16,008,SD,,,,,,,,#,4
2013,16,012,SD,4,,3,3,8,,,2.666666667,3
2013,16,014,SM,,,,,,,,#,1
2013,16,015,SD,,,,,,2,,#,1
2013,16,019,SD,1,,,,2,,,#,1
2013,16,026,SD,,,,,,,,#,1
2013,16,035,SD,,,1,1,,,,0,1
2013,16,038,SD,,,,,,,,#,1
2013,16,052,SM,1,2,1,,,,,#,2
2013,16,062,SD,,,,,,,,#,1
2013,16,064,SD,,,1,,,,,#,1
2013,16,075,SD,4,1,6,,3,,,#,1
2013,16,081,SD,,,3,,,,,#,1
2013,16,083,SD,,,,,,,,#,2
2013,16,084,SD,5,,1,,1,,,#,2
2013,16,089,SD,1,1,,,,,,#,2
2013,16,095,SD,,,2,1,,,,0,2
2013,16,096,SD,,1,7,,,,,#,2
2013,16,097,SD,1,,,,2,,,#,1
2013,16,099,SD,,,,,,,,#,1
2013,16,104,SD,,,,,,1,,#,1
2013,16,108,SD,,,1,1,,,,0,1
2013,16,112,SD,,,,,,,,#,1
2013,18,009,SD,1,,,,,,,#,1
2013,18,010,SD,,,1,1,,,,0,1
2013,18,012,SM,,,10,,1,,,#,1
2013,18,017,SD,,,1,1,,,,0,1
2013,19,013,SD,,,1,,,,,#,2
2013,19,020,SD,,,2,1,,,,0,1
2013,19,039,SM,,,,,,,,#,1
2013,19,044,SD,,,1,1,1,,,1,1
2013,24,045,SD,5,,,,2,,,#,1
2013,24,049,SD,,,,,,,,#,1
2013,25,001,SD,,,,,2,,,#,2
2013,25,003,SD,6,1,,,2,,,#,3
2013,25,006,SD,3,,2,2,5,1,,2.5,3
2013,25,006,SM,,,,,,,,#,1
2013,25,011,SD,,,1,1,,,,0,4
2013,25,013,SD,,,,,,,,#,1
2013,25,015,SD,,,,,,,,#,1
2013,25,017,SD,,,6,1,4,,,4,4
2013,26,004,SD,1,,3,1,1,,,1,2
2013,26,017,SD,,,,,,,,#,1
2013,26,042,SD,,,2,,,,,#,2
2013,26,047,SD,,,,,,,,#,1
2013,26,052,SD,,,,,,,,#,1
2013,26,065,SD,,,1,1,,,,0,1
2013,28,001,SD,,,,,,,,#,1
2013,28,002,SM,,,1,,,,,#,1
2013,28,003,SD,,,1,1,,,,0,2
2013,28,007,SD,,,,,1,,,#,2
2013,28,009,SD,1,,,,,,,#,3
2013,28,012,SD,,,4,,3,,,#,5
2013,28,013,SD,,1,3,1,2,,,2,2
2013,28,014,SD,,1,24,,1,,,#,7
2013,28,015,SD,3,,2,1,3,,,3,8
2013,28,016,SD,,1,,,4,,,#,2
2013,28,018,SD,,,1,1,,,,0,1
2013,28,019,SD,,,,,5,,,#,1
2013,28,021,SD,,,7,2,,,,0,3
2013,28,022,SD,14,,15,6,36,1,,6,21
2013,28,022,SM,,,,,14,,,#,6
2013,28,024,SD,,,1,,,,,#,5
2013,28,025,SD,1,,11,2,3,,,1.5,7
2013,28,027,SD,6,,18,1,33,,,33,43
2013,28,027,SM,,,,,8,,,#,2
2013,28,028,SD,,,,,,,,#,1
2013,28,030,SD,,,,,3,,,#,3
2013,28,032,SD,35,6,22,7,32,13,1,4.571428571,62
2013,28,032,SM,,,1,,,,,#,1
2013,28,033,SD,2,,1,1,,,1,0,7
2013,28,035,SD,,,3,,20,2,,#,17
2013,28,035,SM,,,4,,2,,,#,1
2013,28,037,SD,,,,,,,,#,1
2013,28,038,SD,2,,3,2,2,,,1,5
2013,28,040,SD,2,,4,,2,,,#,13
2013,28,041,SD,14,,13,2,27,,,13.5,17
2013,28,043,SD,,,1,1,,,,0,1
2013,30,004,SD,,,,,3,,,#,1
2013,30,028,SM,,,,,5,,,#,1
2013,30,073,SD,1,,,,1,,,#,1
2013,30,095,SD,,,3,3,2,,,0.666666667,1
2013,30,105,SD,,,,,1,,,#,1
2013,30,112,SD,,,,,4,,,#,1
2013,30,118,SD,1,,1,,,,,#,1
2013,30,123,SD,,,,,3,,,#,2
2013,30,123,SM,,,,,2,,,#,1
2013,30,134,SD,,,,,10,,,#,2
2013,30,148,SD,,,,,3,,,#,1
2013,30,158,SD,,,3,,1,,,#,1
2013,30,160,SD,,,,,1,,,#,1
2013,30,169,SD,,,,,,,,#,1
2013,30,193,SD,,,,,3,,,#,1
2013,30,193,SM,,,,,3,,,#,1
2013,30,201,SD,,,,,1,,,#,1
2013,30,207,SM,1,,3,,2,,,#,3
2013,32,004,SD,,,,,,,,#,1
2013,32,005,SD,,,,,1,,,#,1
2013,32,006,SD,,,,,4,,,#,1
2013,32,010,SD,3,,4,,35,,,#,8
2013,32,010,SM,,,2,,7,,,#,2
2013,32,024,SD,,,,,1,,,#,1
2013,32,038,SD,,,2,1,,,,0,1
2013,32,039,SD,1,,,,,,,#,1
2013,32,040,SD,1,,7,,4,,,#,1
2013,32,042,SD,,,,,12,,,#,1
2013,32,046,SD,,,,,,,,#,1
2013,32,049,SD,,,,,2,,,#,1
2013,32,049,SM,,,4,,1,,,#,1
2013,32,055,SD,4,1,,,,,,#,1
2013,32,056,SD,1,,2,,,,,#,1
2014,05,013,SM,,,,,4,,,#,1
2014,05,014,SD,,,,,1,,,#,1
2014,08,009,SD,,,,,2,,,#,1
2014,08,010,SD,,,,,,,,#,1
2014,08,017,SD,,,,,1,,,#,1
2014,08,027,SD,,,,,,,,#,1
2014,08,029,SD,,,1,,4,,,#,1
2014,08,052,SD,,,16,,,,,#,1
2014,10,007,SD,,,,,2,,,#,1
2014,10,023,SD,,,1,1,1,,,1,1
2014,10,026,SD,,,6,,,,,#,1
2014,10,035,SD,4,2,,,,,,#,1
2014,11,037,SD,,,2,,,,,#,1
2014,12,001,SM,,1,7,,3,,,#,3
2014,12,003,SD,1,,4,1,,,,0,1
2014,12,006,SD,1,,1,,2,,,#,2
2014,12,006,SM,,1,,,2,,,#,1
2014,12,007,SD,,,2,1,1,,,1,2
2014,12,011,SD,,,,,,,,#,1
2014,12,021,SD,,,2,,1,,,#,1
2014,12,022,SD,,,5,,2,,,#,1
2014,12,032,SD,,,1,1,,,,0,1
2014,12,038,SD,,,1,,4,,,#,2
2014,12,038,SM,,,1,,,,,#,1
2014,12,043,SD,,,,,,,,#,1
2014,12,051,SD,,,2,,,,,#,1
2014,12,054,SD,,,,,9,,,#,8
2014,12,058,SD,,,,,,,,#,1
2014,12,064,SD,,,,,1,,,#,1
2014,12,066,SD,,,,,,,,#,1
2014,12,068,SD,,1,,,6,,,#,4
2014,12,073,SD,,,,,2,,,#,1
2014,14,006,SD,2,4,,,,,,#,1
2014,14,012,SD,,,,,,,,#,1
2014,14,064,SD,,,,,,,,#,1
2014,14,077,SD,4,1,4,,,,,#,1
2014,14,080,SD,,,,,,,,#,1
2014,15,008,SD,,,,,4,,,#,1
2014,15,033,SD,,,3,,1,,,#,1
2014,15,033,SM,,,2,,2,,,#,1
2014,15,041,SD,,,,,2,,,#,1
2014,15,080,SD,,,,,1,,,#,1
2014,15,082,SD,,,,,1,,,#,2
2014,15,104,SD,,,4,,,,,#,1
2014,15,105,SD,1,,,,24,,,#,3
2014,15,110,SD,,,,,,,,#,1
2014,15,116,SD,,,,,1,,,#,1
2014,15,123,SD,,,,,8,,,#,4
2014,15,123,SM,,,4,,2,,,#,3
2014,16,006,SD,4,2,,,,,,#,2
2014,16,010,SD,,,,,,,,#,1
2014,16,010,SM,,,,,7,,,#,2
2014,16,045,SM,,,,,1,,,#,1
2014,16,052,SM,,,1,,3,,,#,3
2014,16,102,SD,,,,,,,,#,1
2014,16,104,SD,1,,6,3,1,,,0.333333333,1
2014,19,006,SM,,,,,1,,,#,1
2014,19,050,SD,2,,,,,,,#,1
2014,21,099,SD,,,1,1,,,,0,1
2014,25,001,SD,,,4,,,,,#,1
2014,25,001,SM,,,1,,1,,,#,2
2014,25,006,SD,,,1,1,,,,0,2
2014,25,006,SM,1,,1,,9,,,#,3
2014,25,010,SD,,,3,,,,,#,1
2014,25,011,SD,,,4,,1,,,#,3
2014,25,011,SM,,,,,3,,,#,1
2014,25,012,SD,,,,,,,,#,1
2014,25,014,SD,,,,,,,,#,1
2014,25,015,SD,2,1,,,,,,#,1
2014,25,016,SD,1,,1,1,1,,,1,1
2014,25,018,SD,4,,2,,4,,,#,2
2014,26,002,SD,,,2,2,,,,0,2
2014,26,004,SD,,,,,,,,#,1
2014,26,017,SD,,,1,1,2,,,2,1
2014,26,019,SD,,,,,2,,,#,1
2014,26,060,SD,,,1,,1,,,#,1
2014,28,001,SD,,,,,,,,#,1
2014,28,001,SM,,,,,,,,#,1
2014,28,002,SD,,,4,1,,,,0,1
2014,28,003,SD,,,3,2,5,,,2.5,4
2014,28,003,SM,,1,,,,,,#,1
2014,28,005,SD,,,,,,,,#,1
2014,28,007,SD,5,,3,,4,,1,#,10
2014,28,007,SM,,,3,,,,,#,1
2014,28,009,SD,,,4,,,,,#,3
2014,28,014,SD,,,3,,2,,,#,3
2014,28,015,SD,5,,1,1,5,,,5,8
2014,28,019,SD,,,,,,,,#,1
2014,28,021,SD,,,,,1,,,#,1
2014,28,021,SM,,,1,,1,,,#,3
2014,28,022,SD,8,1,3,1,35,3,,35,26
2014,28,022,SM,1,,11,,14,,,#,14
2014,28,024,SD,,1,9,2,9,,,4.5,8
2014,28,025,SD,1,,16,5,10,,,2,10
2014,28,027,SD,10,,24,1,12,1,1,12,34
2014,28,027,SM,,1,,,,,,#,2
2014,28,030,SD,1,,1,,,,,#,1
2014,28,032,SD,15,2,15,,31,3,,#,30
2014,28,032,SM,,2,1,,6,,,#,6
2014,28,033,SD,2,1,2,,1,,,#,5
2014,28,035,SD,1,,4,2,,,,0,4
2014,28,035,SM,,,,,10,,,#,2
2014,28,037,SM,,,,,1,,,#,1
2014,28,038,SD,2,,3,,1,,,#,5
2014,28,038,SM,,,1,,1,,,#,2
2014,28,040,SD,3,1,1,,1,,,#,7
2014,28,040,SM,,,,,4,,,#,2
2014,28,041,SD,3,,11,4,9,,,2.25,10
2014,30,003,SM,,,,,,,,#,1
2014,30,006,SD,,,35,,3,,,#,1
2014,30,009,SD,1,,5,,,,,#,1
2014,30,040,SD,,,,,,,,#,1
2014,30,118,SD,,,,,3,,,#,1
2014,30,128,SD,,,,,10,,,#,1
2014,30,138,SD,,,,,1,,,#,1
2014,30,175,SD,,,14,2,6,,,3,2
2014,30,193,SM,,,,,1,,,#,1
2014,32,010,SD,,,,,7,,,#,2
2014,32,017,SD,,,,,,,,#,1
2014,32,020,SD,,,1,1,4,,,4,2
2014,32,022,SD,,,,,7,,,#,1
2014,32,044,SD,,,5,,,,,#,1
2015,03,003,SM,,,2,,,,,#,1
2015,05,018,SM,,,,,4,,,#,1
2015,07,072,SD,,,,,,,,#,1
2015,08,027,SD,,,,,3,,,#,1
2015,08,028,SD,,,,,,,,#,1
2015,08,065,SD,,,,,1,,,#,1
2015,10,019,SD,,,2,,,,,#,1
2015,10,023,SD,2,1,,,5,,,#,1
2015,10,026,SD,,,2,,,,,#,1
2015,10,035,SD,,,,,,,,#,1
2015,12,001,SD,,,1,1,,,,0,1
2015,12,007,SD,,,,,2,,,#,2
2015,12,016,SD,,,,,,,,#,1
2015,12,022,SD,,,,,1,,,#,1
2015,12,031,SD,,,2,,,,,#,1
2015,12,054,SD,,,,,1,,,#,3
2015,12,058,SD,,,2,2,,,,0,2
2015,14,021,SD,14,8,,,1,,,#,2
2015,14,033,SD,,,,,,,,#,1
2015,14,053,SD,,,,,,,,#,1
2015,14,067,SD,,1,,,1,,,#,1
2015,14,078,SD,,,1,1,,,,0,1
2015,14,083,SD,,,,,,,,#,1
2015,14,088,SD,,,2,,,,,#,1
2015,14,100,SM,,,,,,,,#,1
2015,15,008,SM,,1,,,,,,#,2
2015,16,006,SD,,,44,,1,,,#,1
2015,16,029,SD,,,4,1,,,,0,2
2015,16,035,SD,,,,,,,,#,1
2015,16,075,SD,,,,,2,,,#,1
2015,16,097,SD,,,,,2,,,#,1
2015,16,106,SD,2,2,,,,,,#,1
2015,19,050,SD,,,,,,,,#,1
2015,21,110,SD,1,,,,,,,#,1
2015,25,001,SM,,3,2,,4,,,#,5
2015,25,002,SM,,2,,,1,,,#,1
2015,25,006,SD,,,2,1,,,,0,1
2015,25,006,SM,,,1,,12,,,#,6
2015,25,007,SD,,,,,,,,#,1
2015,25,011,SM,,,,,,,,#,1
2015,25,012,SD,,,,,,,,#,2
2015,25,015,SD,4,1,,,,,,#,1
2015,25,015,SM,,,,,,,,#,1
2015,25,018,SM,,1,,,2,,,#,1
2015,26,004,SD,1,,1,,,,,#,1
2015,26,017,SD,,,1,,1,,,#,1
2015,26,029,SM,,,,,1,,,#,1
2015,26,030,SM,,,,,,,,#,1
2015,26,043,SD,,,,,,,,#,1
2015,26,070,SD,1,1,1,,,,,#,4
2015,28,002,SD,,,,,,,,#,1
2015,28,003,SD,,,8,4,,,,0,3
2015,28,007,SD,2,1,1,,,1,,#,7
2015,28,009,SD,,,,,2,,,#,1
2015,28,012,SD,1,,3,,,,,#,3
2015,28,014,SD,1,,,,4,,,#,5
2015,28,015,SD,1,,1,,,,,#,1
2015,28,016,SD,,,6,,1,,,#,1
2015,28,021,SD,,,1,,1,,,#,1
2015,28,022,SD,10,,10,1,39,3,1,39,36
2015,28,022,SM,,,,6,5,,,0.833333333,4
2015,28,024,SD,2,,1,,5,,,#,4
2015,28,025,SD,1,1,,,,,,#,4
2015,28,027,SD,2,1,9,3,12,1,,4,19
2015,28,027,SM,,,1,,12,,,#,4
2015,28,032,SD,6,,20,4,5,4,4,1.25,21
2015,28,032,SM,,,,,4,,,#,6
2015,28,033,SD,2,,4,1,16,,,16,8
2015,28,035,SD,1,,,,,,,#,2
2015,28,038,SD,,,4,,,,,#,2
2015,28,040,SD,,,1,1,15,,,15,9
2015,28,040,SM,,,,,3,,,#,1
2015,28,041,SD,,,,,,,,#,1
2015,30,013,SD,,,1,,,,,#,1
2015,30,048,SM,,,,,1,,,#,1
2015,30,085,SD,,,2,,,,,#,1
2015,30,102,SM,,,,,,,,#,1
2015,30,117,SD,,,,,1,,,#,1
2015,30,118,SD,,1,,,,,,#,1
2015,30,123,SM,,,,,4,,,#,1
2015,30,175,SD,1,,,,1,,,#,1
2015,32,010,SD,,,,,4,,,#,2
2015,32,014,SD,,,2,1,,,,0,1
2015,32,019,SD,,,3,,,,,#,1
2016,03,003,SM,,,,,,,,#,1
2016,08,008,SD,,,4,,,,,#,1
2016,08,017,SD,1,,,,1,,,#,1
2016,08,021,SD,,,,,1,,,#,1
2016,08,029,SD,1,,1,1,1,,,1,2
2016,08,040,SD,,,,,,,,#,1
2016,08,053,SD,,,,,,,,#,1
2016,10,014,SD,,,,,,,,#,1
2016,10,023,SD,,,1,1,,,,0,1
2016,11,009,SD,,1,,,,,,#,1
2016,11,017,SD,,,1,1,,,,0,1
2016,11,020,SD,,,1,,,,,#,1
2016,12,001,SM,,,,,3,,,#,2
2016,12,007,SD,,,2,,,,,#,1
2016,12,016,SD,,,,,1,,,#,1
2016,12,028,SD,,,1,,,,,#,1
2016,12,038,SD,3,,2,2,1,,,0.5,1
2016,12,038,SM,,,4,,,,,#,2
2016,12,054,SD,1,,1,,1,,,#,2
2016,12,068,SD,,,,,,,,#,3
2016,12,073,SD,,,3,,,,,#,1
2016,12,078,SD,,,,,,,,#,1
2016,14,012,SD,,,,,,,,#,1
2016,14,027,SD,1,,,,,,,#,1
2016,14,067,SD,,,,,,,,#,1
2016,14,093,SD,,,3,2,,,,0,1
2016,14,124,SD,,,1,,,,,#,1
2016,15,039,SM,2,,9,,,,,#,1
2016,15,105,SD,,,3,1,,,,0,1
2016,16,006,SD,,,,,,,,#,1
2016,16,010,SD,,,3,,3,,,#,2
2016,16,033,SD,,,,,1,,,#,1
2016,16,035,SD,,,4,2,,,,0,2
2016,16,052,SD,,,1,,,,,#,3
2016,16,052,SM,,,,,,,,#,2
2016,16,055,SD,,,,,,,,#,2
2016,16,064,SD,2,1,2,1,3,,,3,2
2016,16,095,SD,,,,,2,,,#,1
2016,16,096,SD,,,5,,,,,#,1
2016,19,003,SD,1,,3,,,,,#,4
2016,19,015,SD,,,,,,,,#,1
2016,19,044,SD,,,,,,,,#,1
2016,19,046,SD,,,10,,1,,,#,2
2016,19,050,SD,,,,,,,,#,1
2016,20,059,SD,1,,,,1,,,#,1
2016,21,110,SD,,,,,,,,#,2
2016,21,115,SD,,,,,,,,#,1
2016,25,001,SM,1,,10,,5,,,#,3
2016,25,003,SD,,,,,,,,#,2
2016,25,003,SM,1,,2,,6,,,#,2
2016,25,006,SD,10,5,3,3,3,,,1,3
2016,25,011,SM,,,3,,,,,#,2
2016,25,012,SD,1,,,,2,,,#,1
2016,25,012,SM,,,2,,1,,,#,1
2016,25,013,SD,3,4,,,3,,,#,1
2016,25,014,SD,,,2,1,,,,0,1
2016,25,014,SM,1,,,,4,,,#,1
2016,25,015,SD,,,,,,,,#,1
2016,25,018,SM,,,,,,,,#,1
2016,26,069,SD,,,,,,,,#,1
2016,28,003,SD,5,,1,1,1,,,1,3
2016,28,007,SD,8,,,,4,,,#,1
2016,28,012,SD,1,,3,2,,1,,0,2
2016,28,014,SD,,,1,1,4,,,4,5
2016,28,015,SD,,,,,2,,,#,3
2016,28,015,SM,,,,,1,,,#,1
2016,28,021,SM,,,,,,,,#,1
2016,28,022,SD,5,,2,,10,8,,#,18
2016,28,022,SM,1,,,2,8,,,4,6
2016,28,024,SD,,,,,,,,#,4
2016,28,025,SD,,,1,,3,,,#,3
2016,28,027,SD,15,2,38,11,33,10,2,3,41
2016,28,027,SM,2,,,,2,,,#,2
2016,28,032,SD,6,1,7,5,12,3,,2.4,23
2016,28,032,SM,,,6,,26,,,#,10
2016,28,033,SM,,,,,1,,,#,1
2016,28,035,SM,,,1,,,,,#,1
2016,28,040,SD,,,,,5,,,#,1
2016,28,041,SM,,,,,2,,,#,1
2016,30,048,SM,,,2,,,,,#,1
2016,30,091,SD,,,3,3,2,,,0.666666667,1
2016,30,108,SM,,,6,,1,,,#,1
2017,03,008,SM,1,,,,7,,,#,1
2017,08,009,SD,,,,,1,,,#,1
2017,08,011,SD,,,3,1,1,,,1,1
2017,08,017,SD,1,,,,,,,#,1
2017,08,027,SD,,,,,,,,#,1
2017,08,036,SD,,,1,1,1,,,1,1
2017,08,040,SD,,,,,6,,,#,3
2017,08,063,SD,,,2,,1,,,#,1
2017,08,066,SD,,,,,2,,,#,1
2017,09,011,SM,,,,,1,,,#,1
2017,10,023,SD,,,,,,,,#,1
2017,10,034,SD,,,,,,,,#,2
2017,10,034,SM,,,,,3,,,#,1
2017,10,038,SD,,,,,,,,#,1
2017,11,007,SD,,,,,,,,#,1
2017,12,001,SM,,,,2,,,,0,1
2017,12,003,SD,,,7,,,,,#,1
2017,12,007,SM,,,,,1,,,#,1
2017,12,022,SD,,,4,,1,,,#,2
2017,12,027,SD,,,,,1,,,#,1
2017,12,038,SD,,,,,,,,#,1
2017,12,043,SD,1,,,,,,,#,4
2017,12,054,SD,1,,,,,,,#,1
2017,12,057,SD,,,1,,1,,,#,3
2017,12,058,SD,,1,1,1,8,,,8,1
2017,12,068,SD,1,,1,,1,,,#,3
2017,12,075,SD,,,1,,,,,#,2
2017,14,037,SD,,,2,2,2,,,1,1
2017,14,039,SM,1,,,,,,,#,1
2017,14,043,SM,,1,,,1,,,#,1
2017,14,083,SD,,,,,,,,#,1
2017,14,085,SM,1,,,,3,,,#,1
2017,14,097,SD,,,1,,,,,#,3
2017,14,101,SM,,1,,,2,,,#,1
2017,15,082,SD,,,,,,,,#,1
2017,15,082,SM,,,,,3,,,#,1
2017,15,120,SD,,,6,,,,,#,1
2017,16,002,SD,2,,15,,1,,,#,4
2017,16,006,SD,,,7,1,1,,,1,4
2017,16,012,SD,,,1,,3,,,#,2
2017,16,033,SD,,,1,1,,,,0,1
2017,16,052,SD,,,4,,,,,#,1
2017,16,055,SD,,,1,1,,,,0,1
2017,16,057,SD,1,,2,,,,,#,1
2017,16,064,SD,,,7,2,1,,,0.5,5
2017,16,084,SD,,,2,1,,,,0,1
2017,18,004,SD,,,,,,,,#,1
2017,18,012,SM,,,1,,,,,#,1
2017,18,017,SM,,,,,20,,,#,3
2017,18,020,SD,,,,,,,,#,1
2017,19,003,SD,,,2,1,,,,0,2
2017,19,011,SD,,,,,,,,#,1
2017,19,020,SD,,,,,,,,#,1
2017,19,044,SD,,,2,,,,,#,2
2017,19,049,SM,2,,,,1,,,#,1
2017,20,073,SD,,,,,,,,#,1
2017,20,079,SM,,,,,,,,#,1
2017,20,277,SD,,,,,,,,#,1
2017,20,469,SD,,,,,,,,#,1
2017,21,001,SD,,,1,1,,,,0,1
2017,21,063,SD,,,,,,,,#,1
2017,21,063,SM,,,,,1,,,#,1
2017,21,099,SD,,,,,,,,#,2
2017,21,110,SD,,,,,,,,#,1
2017,21,114,SM,2,1,,,3,,,#,2
2017,21,115,SD,13,4,12,,4,,,#,2
2017,21,125,SM,,,3,,,,,#,1
2017,21,154,SD,,,,,,,,#,1
2017,21,154,SM,,1,,,5,,,#,2
2017,21,164,SD,,,,,1,,,#,1
2017,25,001,SD,,,6,,2,,,#,3
2017,25,001,SM,,,,1,,,,0,1
2017,25,004,SD,,1,,,3,,,#,5
2017,25,005,SD,,,,,,,,#,1
2017,25,006,SD,2,,18,3,,2,,0,16
2017,25,006,SM,,1,1,,12,,,#,6
2017,25,008,SD,,,3,,,,,#,4
2017,25,011,SD,,,,,2,,,#,2
2017,25,012,SD,,,3,1,,,,0,2
2017,25,013,SD,,,,,1,,,#,1
2017,25,014,SD,,,,,,,,#,1
2017,25,015,SD,,,2,2,,,,0,2
2017,25,016,SD,1,,2,,,,,#,3
2017,25,018,SD,3,,5,,1,,,#,2
2017,26,003,SD,1,,2,2,,,,0,1
2017,26,017,SD,1,,3,2,,,,0,1
2017,26,030,SD,,,,,,3,,#,1
2017,26,048,SD,,,3,1,,,,0,1
2017,27,003,SM,,,,,,,,#,1
2017,28,007,SD,,,1,1,,,,0,2
2017,28,012,SD,2,,,,,,,#,2
2017,28,014,SD,,,,,5,,,#,2
2017,28,015,SD,5,1,,,6,,,#,14
2017,28,022,SD,7,2,5,5,3,,,0.6,18
2017,28,022,SM,2,,1,,7,,,#,6
2017,28,024,SD,1,,,,2,,,#,7
2017,28,025,SD,,,2,2,2,1,,1,10
2017,28,025,SM,,,,,2,,,#,1
2017,28,027,SD,9,4,4,2,6,,1,3,29
2017,28,030,SD,,,3,1,,,,0,1
2017,28,032,SD,17,1,14,3,47,4,1,15.66666667,63
2017,28,032,SM,5,2,17,1,26,,,26,18
2017,28,033,SD,8,,16,5,8,,,1.6,19
2017,28,033,SM,,,,,6,,,#,3
2017,28,035,SD,8,1,,,2,,,#,3
2017,28,040,SD,,,,,,,,#,1
2017,28,040,SM,,,,,3,,,#,1
2017,28,041,SD,,,,,,,,#,1
2017,28,041,SM,,,,,6,,,#,2
2017,30,039,SM,,,3,,,,,#,1
2017,30,193,SM,2,,,,2,,,#,1
2017,32,019,SD,,,1,1,,,,0,1
2017,32,020,SD,,,2,1,,,,0,1
2017,32,034,SD,,,,,,,,#,1
2017,32,049,SD,1,1,,,,,,#,1
2018,02,001,SD,,,5,,1,,,#,1
2018,02,003,SD,,,,,,,,#,1
2018,05,013,SM,,1,,3,2,,,0.666666667,1
2018,06,007,SM,,,,,4,,,#,1
2018,07,089,SD,,,2,2,2,2,,1,1
2018,08,012,SD,,,,,,,,#,1
2018,09,011,SM,,,,1,,,,0,1
2018,09,013,SM,,,3,,,,,#,1
2018,10,005,SD,,,,,,,,#,1
2018,10,007,SD,,,,,,,,#,1
2018,10,023,SD,,,4,3,,,,0,2
2018,11,004,SD,,,,,10,,,#,1
2018,11,017,SD,,,2,2,3,,,1.5,2
2018,11,018,SD,,,,,,,,#,1
2018,11,037,SD,,,1,,1,,,#,1
2018,11,042,SD,,,1,,2,,,#,1
2018,12,001,SM,,,,,,,,#,1
2018,12,006,SD,1,,,,1,,,#,1
2018,12,022,SD,3,3,,,1,,,#,3
2018,12,028,SD,,,,,,,,#,1
2018,12,032,SD,,,,,1,,,#,2
2018,12,038,SD,,,,,1,,,#,1
2018,12,043,SD,,,,,,,,#,1
2018,12,048,SD,,,,,1,,,#,2
2018,12,055,SD,,,,,,,,#,1
2018,12,058,SD,1,,1,1,,,,0,1
2018,12,068,SD,,1,,,7,,,#,4
2018,12,073,SD,,,,,,,,#,1
2018,12,075,SD,,,,,,,,#,1
2018,13,076,SD,,,,,,,,#,4
2018,14,001,SM,,,,,4,,,#,1
2018,14,035,SD,,,,,1,,,#,1
2018,14,053,SD,,,,1,,,,0,1
2018,14,067,SM,7,,,,,,,#,1
2018,14,074,SD,1,,3,2,2,,,1,1
2018,14,097,SD,,,,,,,,#,1
2018,14,100,SM,,,,,1,,,#,1
2018,14,105,SD,,,,,,,,#,1
2018,14,120,SD,1,,2,,,,,#,1
2018,14,120,SM,6,,,,3,,,#,1
2018,15,060,SD,,,5,,,,,#,1
2018,15,065,SD,1,,,,,,,#,1
2018,15,099,SD,,,6,6,2,,,0.333333333,1
2018,15,105,SD,,,,,,,,#,1
2018,16,006,SD,5,,3,1,,,,0,4
2018,16,006,SM,,,,,4,,,#,1
2018,16,009,SD,2,,,,2,,,#,2
2018,16,012,SD,,,7,2,1,,,0.5,5
2018,16,035,SD,,,3,,2,,,#,2
2018,16,052,SM,,,,,1,,,#,2
